ID;AÃ‘O;NT1_1;NT1_2;NT1_3;NT1_4;NT2_1;NT2_2;NT2_3;NT2_4;NT2_5;NT3;NT3_1;NT3_2;NT3_3;NT4_1;NT4_2;NT4_3;NT5_1;NT5_2;NT5_3;NT5_4;NT5_5;NT5_6;NT5_7;NT5_8;NT5_9;NT5_10;NT5_11;NT5_12;EDAD;SEXO;GRUPO_DE_EDAD;ZONA;PONDERA
768;2014;1;2;1;2;2;2;1;1;2;1;8;1; ;4;2;14;3;5;10;14; ; ; ; ; ; ; ; ;26;1;3;3;535.187976333988
776;2014;1;1;1;2;2;2;1;1;1;1;8;2; ;2;6;5;2;4;5; ; ; ; ; ; ; ; ; ;18;1;1;3;456.681818459942
778;2014;1;1;1;1;2;2;1;2;1;1;8;1;3;17;2;5;2;3;5;7;10; ; ; ; ; ; ; ;21;1;2;3;376.258712814906
784;2014;1;1;1;2;1;2;1;1;1;1;1;5;8;2;3;4;2;3;4;5;8;9;10;14;15; ; ; ;24;1;2;3;287.727250976104
785;2014;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29;1;3;3;319.474455260595
789;2014;1;1;1;2;1;2;1;1;1;1;1;2;8;1;3;6;2;3;4;5;8;9;10;14;15; ; ; ;29;1;3;3;521.535221835672
796;2014;2;2;1;2;2;2;2;2;2;1;1;8;3;1;2;4;4;5;7;8;10;14; ; ; ; ; ; ;22;1;2;3;978.764494773415
797;2014;2;1;1;2;1;2;1;2;1;1;1;8; ;1;2;3;3;5;10;14; ; ; ; ; ; ; ; ;17;1;1;3;1187.96969769318
552;2014;1;1;1;1;2;2;1;2;1;1;8; ; ;2;3;6;2;3;5;7;8; ; ; ; ; ; ; ;21;1;2;3;553.112419910887
554;2014;1;1;1;1;2;2;1;2;2;1;1; ; ;2;3;1;3;7;9; ; ; ; ; ; ; ; ; ;19;1;1;3;671.336974094055
566;2014;1;1;1;2;2;2;1;1;1;1;1; ; ;2;17; ;2;3;4;5;7;14; ; ; ; ; ; ;15;1;1;3;1665.53066092036
580;2014;1;1;1;2;2;2;1;1;1;1;1; ; ;1;2;3;2;6; ; ; ; ; ; ; ; ; ; ;17;1;1;3;727.708781079052
585;2014;2;1;1;2;1;2;1;2;2;1;1; ; ;2; ; ;2;3;4;6; ; ; ; ; ; ; ; ;17;1;1;3;645.713425464511
613;2014;1;1;1;2;1;2;1;1;1;1;1; ; ;1;2; ;2;3;4; ; ; ; ; ; ; ; ; ;16;1;1;3;753.332329708596
620;2014;1;1;1;2;2;2;1;2;1;1;1; ; ;2; ; ;3;5;6;7; ; ; ; ; ; ; ; ;15;1;1;3;645.713425464511
622;2014;1;1;1;1;1;2;1;1;1;1;1;4;5;2;1;6;5;9;10; ; ; ; ; ; ; ; ; ;17;1;1;3;1122.31142997403
623;2014;1;2;1;1;1;2;1;1;2;1;1;4;8;6;1;2;3;5;9; ; ; ; ; ; ; ; ; ;15;1;1;3;1122.31142997403
648;2014;2;1;2;2;2;2;1;2;2;1;8;6; ;2; ; ;2;7; ; ; ; ; ; ; ; ; ; ;15;1;1;3;1222.69414501773
658;2014;1;1;1;2;2;2;2;2;1;1;5; ; ;2; ; ;7;10; ; ; ; ; ; ; ; ; ; ;16;1;1;3;983.713016673357
662;2014;1;1;1;1;2;2;1;1;1;1;1;8; ;1;6; ;4;5;7;9;14; ; ; ; ; ; ; ;15;1;1;3;1096.71959674318
682;2014;1;1;1;1;2;2;1;1;2;1;1;6; ;2;1;6;2;5;7;9;10; ; ; ; ; ; ; ;15;1;1;3;318.641504459166
683;2014;1;1;1;1;2;2;1;1;1;1;1;6; ;2;3;4;3;7;9; ; ; ; ; ; ; ; ; ;17;1;1;3;318.641504459166
695;2014;2;1;1;2;2;2;2;2;2;1;1; ; ;8;1;7;10; ; ; ; ; ; ; ; ; ; ; ;17;1;1;3;1059.28522009183
711;2014;2;1;1;1;2;2;1;2;1;1;1;6; ;2;3;1;3;7;10; ; ; ; ; ; ; ; ; ;15;1;1;3;1273.39606245082
725;2014;1;2;1;1;1;2;1;1;2;1;8;1;4;1;2;3;3;4;5;6;7;10; ; ; ; ; ; ;15;1;1;3;552.196970033263
728;2014;1;1;1;1;1;2;1;2;2;1;8;1; ;3;17;2;2;3;5;7;14; ; ; ; ; ; ; ;17;1;1;3;626.81818219992
749;2014;2;1;1;2;2;2;1;2;1;1;1;8; ;1;2;4;3;4;7;8;14; ; ; ; ; ; ; ;16;1;1;3;737.257576206573
755;2014;1;1;1;2;2;1;2;2;1;1;1; ; ;1;4;5;2;4;5;7;8;9;10;11; ; ; ; ;16;1;1;3;576.075757926593
777;2014;1;1;1;1;1;2;1;1;1;1;8;1; ;2;5;6;3;4;5;7; ; ; ; ; ; ; ; ;17;1;1;3;456.681818459942
781;2014;1;1;1;1;1;2;1;1;1;1;1;4;8;2;3;1;1;2;3;4;5;7;8;9;10;12;14;15;18;1;1;3;349.227272939955
790;2014;2;1;1;2;1;2;1;2;1;1;1; ; ;2;1;6;2;3;4;7;9;10;11; ; ; ; ; ;17;1;1;3;570.106060953261
793;2014;1;1;1;1;2;2;1;1;1;1;6; ; ;2;4; ;3; ; ; ; ; ; ; ; ; ; ; ;18;1;1;3;503.693182124936
559;2014;1;1;1;1;1;2;1;1;1;1;1;6; ;1;2;3;1;2;3;4;5;7;10;14; ; ; ; ;25;2;3;3;509.053103657906
567;2014;1;1;1;1;1;2;1;1;1;1;1; ; ;2;9;13;2;3;4;5;7;10;14; ; ; ; ; ;24;2;2;3;1406.5079594767
568;2014;1;1;1;2;1;2;1;1;1;1;1;8; ;2;3; ;2;3; ; ; ; ; ; ; ; ; ; ;19;2;1;3;1273.30341591936
571;2014;1;1;1;1;1;2;1;1;1;1;1; ; ;2;3; ;2;5; ; ; ; ; ; ; ; ; ; ;23;2;2;3;1038.65203161356
573;2014;2;2;2;2;1;2;2;2;2;1;3; ; ;2; ; ;3; ; ; ; ; ; ; ; ; ; ; ;25;2;3;3;932.616373113721
583;2014;1;1;1;1;2;2;1;1;1;1;1;2; ;2;3;5;1;2;3;4;5;6;7; ; ; ; ; ;19;2;1;3;493.649939710277
584;2014;1;1;1;2;1;2;1;1;1;1;1; ; ;2;3;4;1;2;3; ; ; ; ; ; ; ; ; ;22;2;2;3;545.292316597119
589;2014;1;2;1;2;1;1;2;1;2;1;1; ; ;99; ; ;2;5; ; ; ; ; ; ; ; ; ; ;25;2;3;3;466.308186556861
591;2014;1;2;1;2;1;1;2;1;2;1;1; ; ;2;19;5;3;4;10; ; ; ; ; ; ; ; ; ;19;2;1;3;587.678499655091
592;2014;1;2;1;2;2;2;1;2;2;1;8;1; ;2;4;6;3;4;7;10;11; ; ; ; ; ; ; ;23;2;2;3;649.157519758475
593;2014;1;1;1;1;2;2;1;1;2;1;1;2;8;1;2;5;3;4;6;7; ; ; ; ; ; ; ; ;25;2;3;3;582.885233196076
594;2014;2;1;1;1;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29;2;3;3;582.885233196076
596;2014;2;1;1;1;2;2;1;2;1;1;1;4;5;2;1;6;3;8;15; ; ; ; ; ; ; ; ; ;22;2;2;3;878.526510073136
599;2014;2;1;1;2;1;2;1;2;1;1;1;8; ;6;5;1;3;5;7; ; ; ; ; ; ; ; ; ;26;2;3;3;788.838015592023
601;2014;1;2;1;2;1;2;1;2;2;1;8;1; ;2;5;1;3;5;6;8;10;14; ; ; ; ; ; ;23;2;2;3;549.620033395509
602;2014;1;2;1;2;2;2;1;2;2;1;8;1; ;2;1;14;3;7;10;14; ; ; ; ; ; ; ; ;25;2;3;3;493.509497439344
603;2014;1;1;1;2;2;2;1;2;1;1;1;8; ;2;1;5;2;3;7;10; ; ; ; ; ; ; ; ;24;2;2;3;549.620033395509
607;2014;1;1;1;2;1;2;1;1;1;1;1; ; ;1;2;6;1;3;5;7;8;10;14; ; ; ; ; ;24;2;2;3;657.812953355254
609;2014;2;2;2;2;2;1;2;2;2;1;3; ; ;99; ; ;11; ; ; ; ; ; ; ; ; ; ; ;25;2;3;3;590.657036305357
612;2014;1;1;1;1;1;2;1;1;1;1;1; ; ;1;2;3;1;2;3;4;5;7;8;9;10;12;13;14;29;2;3;3;571.227528532154
619;2014;2;1;1;1;1;2;1;2;1;1;1; ; ;6; ; ;8; ; ; ; ; ; ; ; ; ; ; ;22;2;2;3;545.292316597119
629;2014;1;2;1;2;2;2;1;2;2;1;1;2;8;2;1;7;1;3;4;10; ; ; ; ; ; ; ; ;25;2;3;3;653.204808067453
630;2014;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;23;2;2;3;727.472217428329
631;2014;2;2;2;2;2;2;1;2;2;1;3;8; ;1;2;6;2;3;10; ; ; ; ; ; ; ; ; ;29;2;3;3;620.895753044762
634;2014;2;2;2;2;2;2;1;2;2;1;8; ; ;2; ; ;2;3;9;10; ; ; ; ; ; ; ; ;21;2;2;3;691.489720652304
635;2014;2;1;2;2;2;1;2;2;2;1;6; ; ;99; ; ;10; ; ; ; ; ; ; ; ; ; ; ;25;2;3;3;620.895753044762
636;2014;2;2;2;2;2;2;1;2;2;1;8; ; ;3;2;1;2;3;7;10; ; ; ; ; ; ; ; ;21;2;2;3;1343.86803176545
637;2014;1;1;1;1;2;2;1;2;1;1;1;8; ;1;2; ;2;4;5;7;8;9; ; ; ; ; ; ;20;2;2;3;1343.86803176545
639;2014;1;1;1;1;1;2;1;1;1;1;1;4;8;2;1;6;3;5;7;10;14; ; ; ; ; ; ; ;17;2;1;3;1216.59585632806
642;2014;1;2;1;2;2;2;1;1;2;1;1; ; ;2;1;7;2;3;7;14; ; ; ; ; ; ; ; ;20;2;2;3;244.055195524343
645;2014;2;2;2;2;2;2;1;2;2;1;2;3;8;2;1;13;1;7; ; ; ; ; ; ; ; ; ; ;22;2;2;3;244.055195524343
649;2014;2;2;2;2;2;2;2;2;2;1;3; ; ;99; ; ;10;11; ; ; ; ; ; ; ; ; ; ;15;2;1;3;934.753510100721
652;2014;1;2;1;1;2;1;2;1;2;1;1; ; ;1;2;5;10; ; ; ; ; ; ; ; ; ; ; ;27;2;3;3;255.662957136078
654;2014;1;1;1;1;1;2;1;1;1;1;1;8;5;3;2;1;2;5;7;8;10;14; ; ; ; ; ; ;19;2;1;3;257.765361876259
655;2014;2;2;2;2;1;1;2;2;2;1;3;4; ;1;2; ;3;10; ; ; ; ; ; ; ; ; ; ;24;2;2;3;284.731061445066
659;2014;2;2;2;2;2;2;1;2;2;1;8; ; ;2;13;1;2;4;10;15; ; ; ; ; ; ; ; ;29;2;3;3;745.917748567349
660;2014;1;2;2;2;2;2;2;1;2;1;9; ; ;2;5; ;4;10; ; ; ; ; ; ; ; ; ; ;21;2;2;3;830.726338611705
661;2014;1;1;1;2;2;2;1;1;1;1;1;8; ;1;2;3;2;3;4;5;7;8;14; ; ; ; ; ;19;2;1;3;838.445572696404
663;2014;2;1;1;2;1;2;1;2;1;1;1;2;8;2;1;6;2;3;4;5;8;14; ; ; ; ; ; ;25;2;3;3;831.606981453617
664;2014;2;2;1;2;2;2;1;2;2;1;8; ; ;6;9;1;2;3;4;5;7;8;10;14; ; ; ; ;21;2;2;3;926.158177887249
668;2014;2;1;1;2;2;2;1;2;1;1;8; ; ;1;2;5;2;3;4;10;14; ; ; ; ; ; ; ;26;2;3;3;1076.03200640789
669;2014;2;2;2;2;2;2;2;2;2;1;5; ; ;3;13; ;2;4;6;7;14; ; ; ; ; ; ; ;21;2;2;3;1198.37358827979
671;2014;2;1;2;2;2;2;1;2;2;1;3; ; ;2;6;4;1;7;10;14; ; ; ; ; ; ; ; ;18;2;1;3;715.228064546764
674;2014;2;2;2;2;2;2;1;2;2;1;2;8; ;2;6;13;99; ; ; ; ; ; ; ; ; ; ; ;26;2;3;3;709.394468976481
675;2014;1;2;1;2;2;2;1;2;2;1;1; ; ;2;5;3;4;5;7;10;11;14; ; ; ; ; ; ;17;2;1;3;715.228064546764
677;2014;1;1;1;1;2;1;2;1;2;1;1; ; ;5;1;2;2;3;4;10;14; ; ; ; ; ; ; ;27;2;3;3;1206.67296802138
678;2014;1;2;1;1;1;2;1;1;2;1;8; ; ;2;1;5;2;5;7; ; ; ; ; ; ; ; ; ;22;2;2;3;1343.86803176545
684;2014;1;1;1;1;2;2;1;1;1;1;1;2; ;1;2;4;4;5;8; ; ; ; ; ; ; ; ; ;21;2;2;3;269.086497629403
685;2014;1;2;1;1;2;2;1;2;2;1;1;8;5;1;2;6;5;7;8;9;10; ; ; ; ; ; ; ;19;2;1;3;243.602429905036
690;2014;2;1;2;2;2;2;1;2;2;1;8; ; ;1;9;2;2;9;14; ; ; ; ; ; ; ; ; ;20;2;2;3;530.350713350976
693;2014;2;2;2;2;2;2;1;2;2;1;4;3;3;2;4;13;2;10;14; ; ; ; ; ; ; ; ; ;21;2;2;3;894.545581401593
697;2014;1;1;1;2;1;2;1;1;1;1;1;2;6;1;6;2;2;3;4;6; ; ; ; ; ; ; ; ;26;2;3;3;598.143822856067
699;2014;2;1;2;2;2;2;1;2;1;1;3;8; ;2;4;2;3;5;10; ; ; ; ; ; ; ; ; ;28;2;3;3;598.143822856067
703;2014;1;1;1;2;2;2;1;1;1;1;2;1;8;1;2;3;2;3;6;7; ; ; ; ; ; ; ; ;23;2;2;3;780.34827313756
704;2014;1;1;1;2;2;2;1;1;2;1;8;1; ;2;1;2;2;4;10; ; ; ; ; ; ; ; ; ;27;2;3;3;700.682763917107
706;2014;1;2;1;2;1;2;1;2;2;1;1;8; ;2;1;4;4;8;11;14; ; ; ; ; ; ; ; ;20;2;2;3;989.710004954954
709;2014;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;19;2;1;3;895.978669432901
716;2014;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27;2;3;3;2422.48248256707
720;2014;2;2;2;2;2;2;1;2;2;1;8; ; ;2; ; ;2;3;10; ; ; ; ; ; ; ; ; ;19;2;1;3;2442.40339215603
721;2014;2;1;1;1;1;2;1;2;1;1;1;8; ;3;2;5;2;3;10;11; ; ; ; ; ; ; ; ;19;2;1;3;422.156316122778
722;2014;1;1;1;2;2;2;1;1;2;1;8;1; ;1;15; ;5;9;10; ; ; ; ; ; ; ; ; ;22;2;2;3;466.319505112872
726;2014;2;1;1;2;2;2;1;2;1;1;1;2;8;2;1;4;3;4;7;10;14; ; ; ; ; ; ; ;20;2;2;3;529.335654452449
732;2014;1;1;1;2;2;2;1;1;1;1;1; ; ;1;2;3;2;3;5;6; ; ; ; ; ; ; ; ;20;2;2;3;224.337491648895
738;2014;1;1;1;1;1;2;1;1;1;1;8;2;1;2;4;1;3;4;5;7;8;10;11; ; ; ; ; ;18;2;1;3;399.337055791817
739;2014;1;1;1;2;1;2;1;1;1;1;1;8;2;1;2;5;3;4;5;6;7;8;9;10; ; ; ; ;24;2;2;3;441.113045377041
741;2014;1;1;1;2;1;2;1;1;1;1;1;2; ;2;1;2;4;8; ; ; ; ; ; ; ; ; ; ;27;2;3;3;468.506002286346
742;2014;1;2;1;2;1;1;2;1;2;1;1;2; ;1;2;4;2;7;10; ; ; ; ; ; ; ; ; ;24;2;2;3;521.7737165317
743;2014;1;2;1;2;1;2;1;1;2;1;1;3; ;1;2;3;2;4;10;14; ; ; ; ; ; ; ; ;20;2;2;3;521.7737165317
748;2014;1;1;1;1;1;2;1;1;1;1;1;6;8;2;1;4;2;5;8;14; ; ; ; ; ; ; ; ;19;2;1;3;563.635730174736
750;2014;1;1;1;2;1;2;1;1;1;1;1;8; ;1;2;6;4;5;14; ; ; ; ; ; ; ; ; ;27;2;3;3;559.038563114626
751;2014;1;2;1;2;2;1;2;1;2;1;1; ; ;1;2;5;2;3;4;5;6;7;8;9;10; ; ; ;23;2;2;3;486.484672901536
754;2014;1;1;1;2;2;2;1;1;1;1;1;2;8;1;2;5;2;4;5;7;8;9;10;15; ; ; ; ;29;2;3;3;436.819605996449
757;2014;2;1;1;2;2;1;1;2;2;1;1;2; ;1;2;5;2;3;4;5;7;8;9;10;14;15; ; ;22;2;2;3;310.03945475072
759;2014;1;1;1;2;2;2;1;2;1;1;1;8;6;1;2;3;2;4;5;6;7;8;9;10;11;14; ; ;18;2;1;3;280.67690207082
762;2014;2;2;2;2;2;2;1;2;2;1;8; ; ;1;2;6;2;4;5;7;8;9;10; ; ; ; ; ;27;2;3;3;389.290011561602
763;2014;1;1;1;2;2;2;1;2;2;1;1; ; ;1;2;5;2;3;4;5;7;8;9;10;14; ; ; ;29;2;3;3;389.290011561602
767;2014;1;1;1;1;2;1;2;2;2;1;1; ; ;1;7;6;5;8;10; ; ; ; ; ; ; ; ; ;27;2;3;3;443.60954805857
769;2014;1;1;1;2;2;2;1;1;1;1;1;8; ;2;9;5;3;5;10; ; ; ; ; ; ; ; ; ;28;2;3;3;443.60954805857
780;2014;1;1;1;2;2;2;1;2;2;1;8;1; ;2;5; ;3;5;7; ; ; ; ; ; ; ; ; ;20;2;2;3;385.658833958213
782;2014;1;1;1;2;1;2;1;1;1;1;1;2;5;1;4;6;2;3;4;5;6;7;8;9;10;12;13;14;29;2;3;3;264.807740422718
783;2014;1;1;1;1;2;1;1;1;2;1;1;8; ;1;2;3;2;3;4;5;6;7;9; ; ; ; ; ;19;2;1;3;266.985345872243
786;2014;1;1;1;2;2;2;1;1;1;1;1;8; ;1;2;4;3;4;10;14;15; ; ; ; ; ; ; ;26;2;3;3;432.292977955035
787;2014;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;29;2;3;3;432.292977955035
792;2014;1;1;1;1;2;2;1;1;1;1;1;8; ;17; ; ;3;10; ; ; ; ; ; ; ; ; ; ;18;2;1;3;385.075018084966
798;2014;2;1;1;2;1;2;1;2;1;1;1;8; ;1;2;3;4;5;7;8;9;10;11;14; ; ; ; ;17;2;1;3;908.206561172246
799;2014;2;1;1;2;1;2;1;2;1;1;1;6;8;1;2;3;3;4;5;7;10;13;14; ; ; ; ; ;26;2;3;3;900.798980241381
800;2014;1;1;1;1;1;2;1;2;2;1;1;8;2;2;3;4;3;4;5;7;10;13; ; ; ; ; ; ;22;2;2;3;1003.21709748607
558;2014;1;1;1;1;1;2;1;1;1;1;1;6; ;1;2;3;1;2;3;4;5;6;7;11; ; ; ; ;15;2;1;3;513.239223032113
560;2014;1;1;1;2;1;2;1;1;2;1;1; ; ;1;2;3;2;3;4; ; ; ; ; ; ; ; ; ;17;2;1;3;513.239223032113
563;2014;1;1;1;2;2;2;1;1;1;1;1; ; ;2;3;9;1;2;3;4;10; ; ; ; ; ; ; ;27;2;3;3;695.576378280651
564;2014;2;1;1;2;2;1;2;2;1;1;1; ; ;2;6;1;2;3;5;7; ; ; ; ; ; ; ; ;22;2;2;3;774.66130691178
565;2014;1;1;1;2;1;2;1;1;1;1;1; ; ;2;3; ;3;4;5; ; ; ; ; ; ; ; ; ;17;2;1;3;701.296342921742
574;2014;1;1;1;2;2;2;1;2;1;1;1; ; ;1;2; ;3;10; ; ; ; ; ; ; ; ; ; ;19;2;1;3;940.285599448145
578;2014;1;1;1;1;1;2;1;1;1;1;1; ; ;2;3;6;2;4;5; ; ; ; ; ; ; ; ; ;20;2;2;3;614.535785371356
579;2014;1;1;1;2;2;2;1;2;2;1;1;6; ;1;2;3;2;7; ; ; ; ; ; ; ; ; ; ;19;2;1;3;556.335646340153
586;2014;2;2;2;2;2;2;1;2;2;1;3;5; ;2;3; ;1;2;3; ; ; ; ; ; ; ; ; ;18;2;1;3;470.142799724073
590;2014;1;2;1;2;2;2;1;2;2;1;1; ; ;2;3; ;2;3;4; ; ; ; ; ; ; ; ; ;20;2;2;3;519.32601580678
595;2014;1;1;1;1;2;2;2;2;2;1;1; ; ;3;2;5;3;4; ; ; ; ; ; ; ; ; ; ;18;2;1;3;587.678499655091
597;2014;1;2;1;1;1;2;1;1;2;1;1;4;8;2;1;6;7;10;13; ; ; ; ; ; ; ; ; ;16;2;1;3;795.324902866557
598;2014;1;1;1;2;2;2;1;1;1;1;1;8; ;2; ; ;3;5;10; ; ; ; ; ; ; ; ; ;20;2;2;3;878.526510073136
608;2014;1;1;1;1;1;2;1;1;1;1;1;6; ;1;2;6;3;4;5;7;8;9;10; ; ; ; ; ;18;2;1;3;595.514212983826
614;2014;1;1;1;1;1;2;1;1;1;1;1;6; ;2;3; ;3;5; ; ; ; ; ; ; ; ; ; ;18;2;1;3;575.924929661989
618;2014;1;1;1;2;1;2;1;1;1;1;8; ; ;6; ; ;7;8; ; ; ; ; ; ; ; ; ; ;15;2;1;3;493.649939710277
621;2014;1;1;1;2;1;2;1;1;1;1;1;8;3;2;1;6;3;7;11; ; ; ; ; ; ; ; ; ;15;2;1;3;858.010609496433
627;2014;1;2;1;2;2;2;1;2;2;1;1;6;8;2;1;3;10;11;13;14; ; ; ; ; ; ; ; ;17;2;1;3;658.576336661871
638;2014;2;2;2;1;2;2;1;2;2;1;4;5;6;2;3;2;3;5;7; ; ; ; ; ; ; ; ; ;15;2;1;3;1216.59585632806
641;2014;1;2;1;2;2;2;2;1;2;1;1;3; ;1;2;3;4;5;10; ; ; ; ; ; ; ; ; ;19;2;1;3;220.941738751079
650;2014;2;2;2;2;2;1;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;28;2;3;3;927.129404998965
651;2014;1;1;1;1;2;2;1;2;1;1;1;4;5;1;2;3;1;2;3;4;5;7;8;11; ; ; ; ;17;2;1;3;257.765361876259
653;2014;1;1;1;1;1;2;1;2;1;1;1;8;4;2;1;3;2;3;5;7;9;10;14; ; ; ; ; ;15;2;1;3;257.765361876259
665;2014;1;1;1;1;2;2;1;2;1;1;1;8; ;2;11;1;2;3;5;7;8;9;10;11;14; ; ; ;16;2;1;3;838.445572696404
679;2014;2;1;1;2;2;2;1;2;1;1;1;8; ;3;2;6;2;3;4;7;14; ; ; ; ; ; ; ;16;2;1;3;1216.59585632806
680;2014;1;1;1;2;2;2;2;2;1;1;1;8; ;2;3;4;1;2;4;5;6;7;8;9;10;14; ; ;20;2;2;3;1343.86803176545
692;2014;2;2;2;2;2;2;2;2;2;2; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ; ;27;2;3;3;803.221704978147
701;2014;1;1;1;2;1;2;1;2;2;1;8;1; ;2;3; ;2;3;5;10;14; ; ; ; ; ; ; ;15;2;1;3;706.444720129787
713;2014;2;1;1;2;2;2;1;2;1;1;1; ; ;2;3; ;3;4;5;7;10;11; ; ; ; ; ; ;16;2;1;3;973.515285056902
714;2014;2;1;1;2;2;1;2;2;2;1;1; ; ;6;2;14;3;8; ; ; ; ; ; ; ; ; ; ;22;2;2;3;1075.35798615298
730;2014;2;1;1;2;1;2;1;2;1;1;1;6;8;1;2;3;2;3;4;5;10;14; ; ; ; ; ; ;19;2;1;3;479.20446695018
731;2014;1;1;1;1;2;2;1;1;1;1;1;6; ;2;3; ;2;3;7; ; ; ; ; ; ; ; ; ;17;2;1;3;203.091416945553
756;2014;1;1;1;2;2;2;1;1;1;1;1;6;8;1;2;5;2;3;4;5;7;8;9;10;11;12;14;15;18;2;1;3;280.67690207082
758;2014;1;2;1;2;2;2;1;1;2;1;1; ; ;1;5;2;4;7;10;15; ; ; ; ; ; ; ; ;24;2;2;3;310.03945475072
765;2014;2;1;1;2;2;2;1;2;1;1;1; ; ;1;2;4;2;3;4;6;7;8;9;10;11; ; ; ;15;2;1;3;392.491277692529
770;2014;2;1;1;1;1;2;1;2;2;1;1;8; ;2;5;1;3;4;5;10; ; ; ; ; ; ; ; ;15;2;1;3;447.257502486835
779;2014;1;1;1;1;2;2;1;1;1;1;1;8; ;2;5;6;3;4;5;7; ; ; ; ; ; ; ; ;18;2;1;3;349.134683063703
788;2014;1;2;1;1;1;2;1;1;2;1;1;8; ;1;2;3;2;3;4;5;8;9;14; ; ; ; ; ;20;2;2;3;481.44338095437
794;2014;1;1;1;1;1;2;1;1;1;1;6; ; ;99; ; ;2;4;5; ; ; ; ; ; ; ; ; ;17;2;1;3;385.075018084966
795;2014;1;2;1;2;1;2;1;1;2;1;1;8;4;2;1;6;3; ; ; ; ; ; ; ; ; ; ; ;16;2;1;3;385.075018084966
